0.025322782756343	0.118576598130999	0.163269058442879	0.124079367307646	0.568752193362134
0.030900077893048	0.0364521543425438	0.214988025387444	0.106543959696376	0.611115782680588
0.0695191520167243	0.0112003728812943	0.0372261210004921	0.0980599268949139	0.783994427206575
0.031025301806297	0.0304014672995431	0.213379567245331	0.0884583559710957	0.636735307677733
0.0558409192216517	0.0374879917530711	0.243129931291737	0.130731162162483	0.532809995571057
0.059587426305899	0.033401853313581	0.0452097748560434	0.194581407545516	0.66721953797896
0.0562101389398983	0.0171998560319419	0.0905131974167811	0.122528891066328	0.71354791654505
0.0393373978665023	0.0247279294871461	0.131812098544499	0.094966677908988	0.709155896192865
0.00489495999649072	0.0481825335373488	0.170162537125232	0.213760913198539	0.562999056142389
0.0553872284278627	0.0343040609296809	0.195263849504594	0.0798041894096179	0.635240671728244
0.0609294748461111	0.0604716481703976	0.261495662145	0.137011855152658	0.480091359685834
0.00846522332265717	0.0340639347344188	0.16372074914556	0.107968283028473	0.685781809768891
0.0464297462261018	0.0184574327742008	0.182226249488422	0.112078223688329	0.640808347822946
0.0414431804520356	0.00855144201627652	0.176478565257905	0.184139598093279	0.589387214180503
0.07606068783959	0.0295422057056145	0.0855690918999988	0.137362122716007	0.67146589183879
0.0662129165979814	0.010307228677392	0.151933081384991	0.178791527856482	0.592755245483154
0.0640606511639119	0.0229535149557586	0.105713630309346	0.123881148509684	0.683391055061299
0.0923499385055003	0.0683111683597589	0.171636453948501	0.0959854376446799	0.57171700154156
0.0625158308896214	0.0375664533416947	0.189337198279288	0.0726179854524206	0.637962532036975
0.10418297816753	0.0312805240003477	0.118830477928138	0.117576454145341	0.628129565758643
0.10903826456856	0.0107896880760987	0.100541299362645	0.0629439645003536	0.716686783492343
0.0357011485992198	0.0544771759792367	0.138344107529394	0.092550370800342	0.678927197091808
0.111192715963736	0.0336556000729999	0.0890443066276056	0.053160749497648	0.71294662783801
0.0500306850357714	0.0340180166811754	0.237009172387145	0.184613654265392	0.494328471630516
0.0346400122636942	0.0686468244634322	0.250545946887987	0.132212025421582	0.513955190963305
0.0726674012325547	0.0166306799664836	0.19073188085302	0.232435135606008	0.487534902341934
0.0696583016646293	0.0751762520496262	0.117188410240357	0.0535181411007677	0.684458894944619
0.0381179213649681	0.0319692064549445	0.186340282332942	0.209296313965903	0.534276275881242
0.0287924197915477	0.0152250093185427	0.00283495471894766	0	0.953147616170962
0.0704855762402656	0.0710338199000821	0.193653750741989	0.149946201746178	0.514880651371485
0.0410102621916132	0.086367447018862	0.314629997579523	0.131260302423055	0.426731990786947
0.0440942373417666	0.0408324577028389	0.224678519381346	0.0861824111331559	0.604212374440892
